CustomerID,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AvgMonthSpend,BikeBuyerText
29406,1,M,0,1,0,0,35637,0,46.35,NO
18904,1,S,0,0,0,0,53197,0,48.52,NO
29324,1,M,0,3,0,0,80302,0,49.93,NO
19336,0,S,0,1,0,0,55003,0,53.65,NO
14435,1,M,1,3,0,3,129138,1,51.89,YES
19694,1,M,1,1,1,2,87047,0,54.71,NO
12597,0,M,1,1,0,2,62278,0,52.36,NO
25955,1,S,0,1,0,0,60576,0,52.15,NO
22679,0,M,1,2,1,2,79613,1,55.62,YES
26178,1,M,0,1,0,0,56849,0,49.32,NO
25801,0,M,1,1,1,2,53265,1,53.55,YES
11948,1,M,1,1,0,2,79435,0,50.19,NO
16545,1,M,1,1,2,2,56750,1,48.66,YES
14924,1,M,1,3,2,2,112648,1,53.11,YES
19020,0,S,1,1,0,0,32148,0,55.15,NO
27093,1,S,1,3,0,0,136173,0,52.01,NO
17215,0,S,1,1,0,0,58345,0,57.78,NO
19132,0,S,0,0,0,0,36727,1,47.87,YES
24899,0,S,0,2,0,0,131710,1,54.09,YES
28415,1,M,1,2,0,0,103890,0,51.24,NO
25647,1,M,1,1,2,2,86962,1,53.22,YES
26717,0,M,1,2,1,2,55382,1,52.33,YES
11061,0,M,1,1,1,2,78473,1,56.09,YES
14334,0,M,0,1,0,0,55900,0,48.43,NO
23275,0,M,1,1,0,1,61122,1,50.44,YES
12002,1,S,1,1,0,0,107026,0,53.53,NO
24790,1,M,1,1,1,1,84262,1,50.23,YES
19944,0,M,1,1,1,2,55069,0,54.97,NO
12637,0,M,1,0,1,2,83863,1,51.32,YES
28094,1,M,0,1,0,0,58431,1,47.91,YES
27938,0,S,1,2,1,1,53282,1,48.93,YES
17097,1,S,0,0,0,0,54863,1,48.82,YES
11085,1,S,1,0,0,0,83357,1,52.06,YES
16227,0,M,1,1,1,1,36919,1,50.9,YES
19149,0,S,1,1,0,0,105937,0,61.71,NO
17350,1,S,1,1,1,1,102215,0,52.09,NO
16156,0,M,1,2,0,2,132295,1,51.94,YES
13559,1,S,0,0,0,0,31816,1,47.65,YES
17054,0,M,1,2,0,2,60529,0,49.25,NO
12711,1,S,0,0,0,0,52128,1,48.22,YES
16495,1,S,1,2,0,0,109674,0,54.29,NO
16639,1,S,0,1,0,0,55583,0,48.44,NO
21426,0,M,1,2,0,2,53281,1,54.57,YES
17293,1,M,1,2,1,2,80085,1,52.35,YES
28792,0,S,0,1,0,0,53400,1,58.95,YES
14728,1,S,0,2,0,0,61662,1,50.56,YES
26595,1,M,1,0,1,2,26534,0,45.66,NO
19689,1,S,1,2,0,0,109110,1,52.02,YES
19997,1,M,0,1,1,1,33038,1,46.28,YES
17020,1,M,1,3,0,2,76376,0,50.21,NO
26594,1,M,1,0,0,1,34593,0,46.06,NO
18818,0,M,1,1,0,1,86874,1,59.34,YES
25618,0,M,1,2,0,0,107863,1,51.29,YES
23476,0,S,0,3,0,0,83293,1,51.08,YES
20744,1,M,1,0,0,2,32444,0,45.6,NO
16268,1,M,1,1,1,2,60125,1,51.6,YES
21733,0,S,0,1,0,0,27551,0,49.44,NO
22059,0,M,0,1,0,0,59456,0,48.37,NO
11324,0,M,1,1,0,2,30059,0,45.27,NO
24670,1,S,1,0,0,0,29516,0,47.73,NO
18047,1,M,0,2,0,0,82193,0,50.71,NO
11283,0,M,1,0,1,2,112486,1,63.67,YES
29460,0,M,0,1,0,0,51314,1,48.55,YES
25089,1,S,0,1,0,0,59497,0,52.29,NO
14545,1,M,1,1,1,1,36078,0,47.95,NO
16029,1,M,1,1,0,3,61027,0,48.99,NO
15508,1,M,1,2,0,0,105711,0,51.58,NO
21841,1,M,1,1,0,2,31390,0,45.82,NO
25163,1,M,1,0,0,2,55525,1,49.04,YES
18423,0,S,0,1,0,0,29785,0,49.71,NO
13373,1,S,1,2,0,0,57435,0,51.69,NO
20344,1,M,1,1,0,1,76438,0,49.52,NO
27132,0,S,1,2,0,0,60267,1,57.57,YES
14966,0,S,0,2,0,0,61921,1,61.48,YES
27079,1,M,1,2,1,1,78315,1,50.77,YES
19961,1,M,1,1,1,1,105049,1,50.56,YES
24711,1,S,0,1,0,0,105871,0,56.08,NO
13390,1,M,1,1,2,2,56989,1,49.75,YES
16351,1,S,1,1,0,0,58428,0,51.76,NO
12197,0,M,1,0,0,2,59628,1,54.29,YES
14364,0,M,0,1,0,0,82124,0,50.64,NO
13942,0,M,1,3,0,1,108723,1,52.25,YES
14395,0,S,1,1,0,1,112130,1,53.75,YES
15202,0,M,1,2,0,2,108619,1,59.53,YES
12796,0,M,1,1,1,2,111361,1,57.93,YES
15006,1,M,0,0,0,0,79253,0,50.84,NO
24696,1,S,0,0,0,0,27595,0,48.63,NO
28218,1,M,1,2,1,1,56057,1,49.83,YES
17184,0,M,1,0,1,2,80997,1,55.89,YES
13017,0,M,0,2,0,0,85986,1,50.17,YES
22535,1,M,0,1,0,0,51243,0,47.83,NO
18228,0,M,1,1,1,1,79945,1,51.48,YES
26611,1,M,1,2,1,2,76910,1,50.32,YES
26108,0,S,1,1,0,0,78228,1,52.71,YES
13788,1,M,1,1,0,2,79050,0,49.91,NO
11077,1,S,0,0,0,0,29092,0,47.47,NO
24912,1,S,0,0,0,0,36211,1,48.62,YES
21734,1,M,1,3,0,2,102481,1,51.05,YES
18221,0,M,0,1,1,1,28164,0,45.56,NO
11275,1,M,1,2,1,2,109543,1,54.25,YES
25799,1,S,1,2,0,0,58106,1,48.88,YES
24555,1,M,1,3,1,2,102983,1,52.34,YES
22299,0,S,0,1,0,0,34390,0,50.18,NO
12994,1,S,0,3,0,0,110598,1,53.79,YES
25966,0,M,1,2,1,2,80824,1,56.16,YES
25453,0,S,0,0,0,0,84195,1,53.03,YES
29454,1,M,0,1,0,0,83555,0,51.14,NO
18184,0,M,1,1,1,2,26792,0,44.94,NO
20235,0,S,1,1,0,0,106145,1,56.29,YES
17415,1,M,1,2,1,2,77907,1,53.05,YES
13301,1,S,1,0,0,0,86696,1,52.92,YES
16770,0,M,1,0,1,2,133948,1,54.26,YES
24633,0,M,1,1,1,2,130592,1,54.99,YES
26870,1,M,1,1,1,2,53080,0,51.28,NO
27438,0,M,1,1,0,2,109235,1,56.22,YES
16885,0,M,1,0,1,2,27185,0,53.79,NO
18138,0,M,1,3,1,2,81839,1,52.3,YES
25812,1,S,0,1,0,0,56192,0,51.73,NO
26334,0,S,0,1,0,0,31087,0,52.85,NO
17363,0,M,1,3,1,1,81292,1,51.23,YES
20055,0,S,0,0,0,0,32768,0,46.18,NO
22517,0,S,0,0,0,0,57883,1,52.32,YES
24255,1,S,0,0,0,0,59032,1,51.24,YES
14452,0,M,1,0,1,2,83984,1,50.47,YES
13347,1,M,1,2,1,2,56043,1,51.79,YES
26460,1,M,1,3,1,2,81008,1,51.38,YES
19609,1,S,1,0,0,0,111128,0,55,NO
19580,0,M,1,2,0,2,102830,1,50.85,YES
20446,0,M,1,2,2,2,60809,1,49.6,YES
17174,1,S,1,2,0,0,58230,1,48.85,YES
11821,0,M,1,2,1,1,60260,1,54.72,YES
17445,1,M,1,3,1,2,78417,1,53.01,YES
26871,0,S,1,3,0,0,81929,1,63.45,YES
16617,0,M,0,2,0,0,52556,0,48.28,NO
18460,1,S,0,0,0,0,80475,1,52.62,YES
22089,0,M,1,0,2,2,61169,1,57.62,YES
16971,1,S,0,3,0,0,78385,0,50.47,NO
24387,0,M,1,3,0,2,81890,1,49.54,YES
26777,0,S,0,0,0,0,27178,0,46.66,NO
15955,0,M,1,0,1,2,83383,1,58.6,YES
25326,0,M,1,1,1,1,111174,1,55.27,YES
13221,1,M,1,2,0,2,129046,0,51.69,NO
13418,0,M,0,0,0,2,30083,1,45.66,YES
13975,0,S,1,2,0,0,110477,1,55.34,YES
11883,1,M,1,2,0,2,135024,1,52.49,YES
23096,1,M,1,2,1,2,52616,1,48.51,YES
24519,0,M,0,0,0,0,76977,1,50.58,YES
11776,0,M,1,3,0,0,133388,1,52.88,YES
28207,0,M,1,2,2,2,131913,1,52.96,YES
29208,1,M,1,1,1,2,59797,1,52.56,YES
16072,0,M,0,0,0,1,36778,0,47.33,NO
16109,0,S,0,0,0,0,60619,1,52.4,YES
17835,0,M,0,2,0,0,57129,1,48.56,YES
13968,1,S,1,1,0,0,132989,0,55.02,NO
27802,1,S,1,1,0,0,108886,0,55.8,NO
25676,1,S,0,1,0,0,53207,0,50.21,NO
22259,0,S,0,1,0,0,80965,1,51.43,YES
21283,0,M,1,1,0,2,55868,0,48.22,NO
14971,1,M,0,2,0,0,53824,0,48.3,NO
25705,0,S,0,2,0,0,106914,1,55.39,YES
18730,0,M,1,3,1,2,103416,1,53.19,YES
11911,1,M,1,3,1,2,136367,1,53.21,YES
16735,1,S,0,2,0,0,86521,1,50.83,YES
22413,1,M,1,2,0,2,54107,0,48.48,NO
20155,0,M,0,0,0,0,51324,1,48.07,YES
24081,1,M,1,1,0,2,26014,0,45.13,NO
22653,1,S,0,1,0,0,36297,0,47.77,NO
15376,1,S,0,1,0,0,80016,0,51.87,NO
17614,0,S,1,3,0,0,108891,1,59.95,YES
24074,1,S,0,0,0,0,35560,0,46.09,NO
21254,1,M,1,0,1,2,32096,1,50.04,YES
24041,0,M,1,1,1,2,58257,1,56.21,YES
24741,1,S,1,1,0,0,60542,0,50.32,NO
18957,1,S,1,3,0,0,133211,0,54.45,NO
17090,1,S,0,1,0,0,55620,0,52.48,NO
24337,0,M,1,2,0,1,83024,0,53.68,NO
12330,0,M,1,3,0,2,80538,0,52.84,NO
15459,1,M,1,1,1,2,31076,0,48.69,NO
17627,0,M,1,0,0,0,109026,1,50.64,YES
21295,0,M,1,1,0,1,27435,0,53.16,NO
27788,0,S,0,1,0,0,54648,1,58.24,YES
26872,0,M,0,3,0,0,107500,0,51.14,NO
15102,0,M,1,0,0,2,55772,1,48.45,YES
20240,1,M,1,0,0,1,80514,1,50.39,YES
29432,1,M,1,2,0,0,135108,1,52.76,YES
20980,0,S,1,3,0,1,86155,1,54.86,YES
22094,0,M,1,0,1,2,54764,1,59.77,YES
19927,0,M,1,1,0,2,30841,1,50.78,YES
14642,0,S,0,1,0,0,30799,1,47.19,YES
25750,0,S,1,3,0,0,132821,1,56.23,YES
12827,0,S,0,0,0,0,54477,1,58.09,YES
16784,1,M,1,1,0,2,138069,0,52.27,NO
17341,0,S,0,2,0,0,57076,1,53,YES
24511,0,S,0,2,0,0,82875,1,51.04,YES
16188,1,S,0,1,0,0,36132,0,48.92,NO
13722,0,M,1,2,1,2,59304,1,59.96,YES
28848,0,S,0,3,0,0,82538,1,52.48,YES
14654,0,M,1,2,0,2,81487,1,52.15,YES
22851,1,S,0,0,0,0,59513,1,52.72,YES
26618,1,M,1,2,0,2,84711,1,50.14,YES
28652,1,M,0,0,1,1,33680,1,49.28,YES
27215,1,S,1,2,0,0,59951,0,48.35,NO
18777,0,S,0,0,0,0,55098,1,49.96,YES
26233,1,M,1,3,2,2,104106,1,52.79,YES
13490,0,M,1,3,0,3,77695,1,49.96,YES
16748,0,S,0,0,0,0,52351,1,47.41,YES
18733,0,S,1,2,0,0,111514,1,58.72,YES
24560,1,M,1,1,1,2,78727,1,51.85,YES
19854,1,S,1,0,1,1,32710,1,48.69,YES
22940,1,S,0,0,0,0,30435,1,50.12,YES
28570,1,S,0,0,0,0,30340,1,47.34,YES
26311,1,S,1,1,0,0,136386,0,53.6,NO
17722,0,M,1,1,1,2,111760,1,51.13,YES
19105,1,S,0,1,0,0,36462,0,46.79,NO
20097,1,M,1,2,1,1,60086,1,53.56,YES
25950,0,S,0,1,0,0,32017,0,48.7,NO
14740,1,M,1,1,1,2,87412,1,53.56,YES
27399,0,S,1,2,1,1,57729,1,49.74,YES
16081,0,M,1,0,1,2,111251,1,55.24,YES
24406,0,M,1,2,1,2,105555,1,55.42,YES
17429,0,M,1,3,1,2,109007,1,58.09,YES
22394,1,S,1,2,0,1,59163,0,49.54,NO
23856,1,S,1,1,0,0,134969,0,54.79,NO
15845,1,M,0,1,0,1,53581,0,47.77,NO
25504,0,S,0,1,0,0,78113,1,49.44,YES
20659,0,M,1,3,1,2,129112,1,51.83,YES
25609,1,S,1,0,0,0,34061,1,48.9,YES
12739,0,M,0,3,0,0,78111,0,50.19,NO
16089,0,M,1,0,0,1,83723,1,50.2,YES
21851,0,M,1,1,1,2,58468,1,59.21,YES
24330,1,S,1,2,0,0,108231,1,52.26,YES
13145,0,M,0,1,0,0,76772,0,49.35,NO
19507,0,S,0,0,0,0,54081,1,51.36,YES
27245,1,M,1,2,0,0,136818,0,52.14,NO
17287,0,M,0,0,1,2,28862,0,49.99,NO
28197,1,S,1,1,0,0,76642,0,53.06,NO
12562,1,M,1,2,2,2,51114,1,51,YES
21493,0,S,1,0,0,0,77289,1,60.48,YES
13959,1,M,0,1,0,2,51433,0,48.04,NO
22961,1,M,1,2,1,2,84813,1,49.82,YES
23861,0,M,1,1,0,2,133325,0,52.84,NO
16896,1,M,1,0,0,2,26292,0,44.81,NO
20600,0,S,0,1,0,0,35244,1,48.76,YES
18933,1,S,0,1,0,0,53935,0,48.79,NO
16180,0,S,0,3,0,0,84048,1,51.6,YES
21062,1,S,0,1,0,0,83141,0,50.32,NO
27140,0,S,0,0,0,0,103508,1,54.04,YES
13712,1,S,0,2,0,0,53923,1,49.64,YES
28734,1,M,0,1,0,0,76971,1,50.14,YES
20276,1,S,0,1,0,0,28468,0,45.23,NO
24369,1,M,0,1,1,2,30662,1,48.87,YES
16668,0,S,0,1,0,0,61628,0,49.45,NO
12088,1,S,1,3,0,1,134357,0,52.4,NO
23013,0,M,1,1,2,2,53806,1,51.69,YES
18866,0,M,1,2,0,2,134955,1,54.6,YES
17321,1,M,1,2,1,1,52925,1,48.54,YES
11153,1,M,0,1,0,0,84594,1,50.12,YES
15407,1,S,1,3,0,0,84157,1,54.61,YES
23999,0,M,0,3,0,0,108361,1,51.68,YES
20660,1,M,1,3,0,2,128447,0,52.45,NO
17938,0,S,0,1,0,0,62034,1,53.86,YES
28716,0,S,1,2,0,0,132896,1,60.31,YES
15203,0,M,1,1,1,2,102360,1,58.93,YES
27054,0,M,1,2,0,2,58691,0,56.94,NO
11428,1,S,0,1,0,0,30656,0,47.26,NO
19249,0,M,1,2,1,2,135279,1,57.06,YES
23180,1,S,0,0,0,0,55202,1,52.08,YES
15729,1,M,0,1,0,1,55929,0,49.17,NO
26325,0,M,0,1,1,1,59710,1,51.5,YES
27941,1,M,1,2,2,2,77701,1,51.41,YES
17928,0,M,1,2,1,2,84878,1,50.42,YES
20502,0,M,1,2,0,2,129561,0,52.75,NO
12904,0,M,0,1,1,2,51918,1,50.39,YES
17527,1,S,0,0,0,0,33542,1,50.14,YES
28831,1,M,1,2,0,1,76473,0,49.64,NO
13947,1,M,1,1,0,2,136135,1,51.47,YES
19985,1,S,0,2,0,0,105265,1,55.23,YES
26571,1,S,1,1,0,0,57548,0,52.29,NO
19500,0,M,1,0,0,2,57898,1,51.63,YES
22386,0,M,1,1,1,2,60598,1,50.44,YES
29170,1,S,1,0,0,0,111837,1,53.4,YES
18884,0,S,0,1,0,0,53638,0,50.06,NO
21166,1,S,1,2,0,0,132023,0,56.64,NO
24141,1,S,1,2,0,0,133166,1,54.42,YES
25303,0,S,0,3,0,0,79497,1,51.38,YES
14082,0,S,0,3,0,0,83324,1,50.68,YES
20456,0,S,1,1,0,0,83145,1,56.34,YES
16893,0,S,0,1,0,0,27352,0,51.08,NO
11473,1,S,0,2,0,0,53089,0,47.82,NO
20713,1,S,0,1,0,0,32954,0,47.37,NO
26806,0,M,1,1,0,1,85550,1,59.32,YES
13057,1,S,0,1,0,0,55020,0,48.09,NO
27680,0,S,1,2,0,0,87689,1,61.3,YES
19279,0,S,1,2,0,0,86621,1,55.45,YES
16842,1,M,1,1,1,2,53029,1,51.39,YES
15538,0,S,0,2,0,0,60090,0,58.38,NO
16449,0,S,0,0,0,0,55067,0,50.06,NO
19180,1,S,0,1,0,0,29101,0,46.63,NO
21369,1,M,0,1,0,0,36305,0,45.79,NO
24561,0,S,1,1,0,0,85063,0,51.99,NO
11509,1,M,1,2,1,2,127166,1,55.95,YES
14366,1,S,1,2,0,0,135956,0,55.93,NO
18427,0,M,1,2,0,2,135784,1,59.16,YES
25229,1,S,1,3,0,0,108199,1,52.27,YES
12610,1,M,1,0,0,2,56150,1,48.44,YES
14397,1,S,1,3,0,0,102187,0,52.01,NO
20264,0,S,1,2,0,0,80487,1,63.37,YES
17622,1,S,0,1,0,0,61883,0,53.44,NO
23049,1,S,1,0,1,1,111794,1,54.49,YES
22656,0,S,0,0,0,0,27065,0,56.87,NO
19605,0,M,1,1,2,2,60779,1,55.66,YES
24945,0,M,1,2,0,2,86577,0,50.72,NO
22537,0,S,0,1,0,0,29064,0,46.94,NO
25423,0,S,1,1,0,0,103186,0,52.53,NO
17939,1,S,0,1,0,0,61269,0,49.29,NO
19064,1,M,1,2,0,1,77768,0,49.38,NO
13840,0,M,0,1,0,0,30895,0,45.39,NO
28871,1,S,0,1,0,0,108827,0,53.43,NO
19672,1,M,1,0,0,2,31633,0,46.46,NO
11854,0,S,0,1,0,0,112198,0,55.18,NO
15160,1,M,1,0,2,2,32469,1,48.41,YES
21266,1,S,0,1,0,0,59648,0,52.23,NO
15672,0,S,0,1,0,0,36499,1,47.17,YES
18190,0,M,0,2,0,0,58042,1,48.29,YES
24632,1,S,1,1,0,1,56213,0,51.67,NO
15138,1,S,0,0,0,0,31357,1,45.46,YES
11752,1,M,1,1,1,1,82339,1,51.87,YES
12146,0,S,1,0,0,0,103109,1,56.78,YES
16806,0,M,1,1,0,2,28738,0,47.41,NO
24024,1,M,1,1,1,1,54970,1,47.92,YES
26833,0,M,1,2,0,0,109426,0,57.93,NO
15553,0,S,1,0,0,0,107512,1,54.56,YES
25151,1,S,1,1,0,0,53305,0,47.65,NO
19289,0,M,1,3,1,2,87224,1,58.17,YES
26025,1,S,0,0,0,0,33587,1,47.27,YES
16689,0,M,1,2,2,2,104122,1,55.71,YES
20658,1,M,1,0,1,2,83394,1,54.52,YES
11629,0,S,0,1,0,0,52287,0,48.76,NO
19845,0,M,1,3,0,2,82586,1,50.2,YES
12922,1,S,1,1,0,0,103311,0,54.12,NO
23012,0,M,1,2,2,2,84506,1,51.39,YES
21029,1,S,0,0,0,0,34125,1,49.92,YES
16338,1,M,1,1,0,2,62052,0,48.52,NO
13476,0,M,1,0,0,2,59542,0,53.27,NO
20102,1,M,1,0,0,2,51895,1,48.71,YES
23115,1,S,0,1,0,0,26068,0,49.39,NO
21066,1,M,1,1,1,1,51408,1,48.33,YES
26676,1,M,1,0,1,2,35903,1,48.27,YES
19061,1,S,1,0,0,0,108582,1,54.97,YES
26434,1,S,0,1,0,0,129444,0,51.53,NO
26126,1,M,1,2,0,2,83482,1,50.19,YES
23196,0,S,0,0,0,0,27815,0,45.5,NO
26045,0,S,0,0,0,0,26747,0,51.97,NO
11111,1,M,1,1,2,2,77408,1,52.4,YES
17356,1,S,0,0,0,0,78634,1,51.98,YES
23007,0,S,0,2,0,0,78712,0,51.14,NO
25332,0,M,1,2,1,2,83699,1,53.35,YES
11169,0,M,0,1,0,2,57123,0,49.43,NO
13742,0,M,1,1,1,2,53950,1,60.06,YES
16740,0,M,1,2,0,2,82436,0,50.26,NO
14656,0,M,1,1,0,2,111420,1,53.99,YES
29256,0,M,1,0,1,2,33400,1,52.47,YES
28423,0,S,0,1,0,0,54996,0,48.91,NO
24358,0,M,1,3,0,2,110084,0,58.41,NO
27757,0,M,1,1,1,1,112965,1,54.28,YES
28138,0,S,1,1,0,0,104381,1,60.7,YES
29327,0,M,0,0,0,0,28825,0,45.8,NO
23440,1,S,0,1,0,0,34487,0,46.27,NO
25072,1,S,0,1,0,0,52582,0,49.03,NO
11302,0,S,1,1,0,0,81690,1,54.99,YES
16958,0,M,0,0,1,1,56006,1,52.09,YES
16502,0,S,0,1,0,0,55051,1,50.01,YES
11046,1,M,1,2,0,2,51601,0,48.12,NO
14185,0,S,1,2,0,0,85153,0,54.75,NO
25650,1,M,1,1,1,2,103072,1,53.85,YES
15123,0,S,0,3,0,0,104087,1,54.93,YES
21868,1,M,1,1,1,2,61067,1,52.54,YES
27947,1,S,1,2,0,0,58462,0,49.95,NO
12307,0,M,1,2,2,2,54712,1,54.62,YES
26008,1,M,1,2,0,2,135709,0,52.86,NO
15784,1,M,1,3,0,0,137614,1,52.68,YES
16574,0,S,0,1,0,0,61565,0,49.57,NO
14358,1,M,1,2,0,0,111059,1,50.82,YES
24158,0,S,1,1,0,1,85497,1,51.94,YES
11311,1,S,1,1,0,0,82481,0,49.72,NO
17312,1,S,1,3,0,0,130731,0,53.95,NO
17011,1,M,1,1,2,2,106171,1,53.12,YES
28336,0,M,0,1,0,0,31285,0,45.66,NO
22960,0,M,1,0,1,2,36674,1,50.7,YES
21802,0,M,1,0,1,2,86211,1,57.47,YES
11956,1,S,0,1,0,0,29042,0,46.66,NO
17702,0,M,1,2,0,1,82193,0,50.49,NO
15285,1,S,0,0,0,0,57052,1,52.12,YES
28473,0,S,1,1,0,1,59937,1,49.73,YES
23364,1,S,0,3,0,0,79533,0,51.06,NO
26398,0,M,1,0,1,2,33529,1,50.33,YES
17211,1,M,1,0,0,2,82909,0,50.75,NO
26868,1,M,1,2,0,2,112866,1,51.96,YES
26965,1,M,1,2,0,1,76398,0,49.32,NO
11959,1,S,0,0,0,0,31087,1,47.92,YES
16173,0,M,1,2,1,2,82949,1,54.4,YES
22813,0,M,1,1,0,2,83470,1,49.89,YES
15863,0,M,0,0,0,0,31959,1,45.62,YES
24456,0,S,0,1,0,0,62115,1,54.19,YES
11071,1,S,1,1,0,0,57976,0,52.39,NO
19188,0,S,0,0,0,0,60981,0,48.35,NO
13645,0,S,0,1,0,0,25976,0,45.48,NO
23858,0,M,0,2,0,2,53353,0,48.23,NO
21433,0,M,1,2,0,1,62606,0,51.48,NO
17051,1,M,1,3,0,0,112816,0,51.65,NO
22510,1,M,1,2,1,1,87112,1,51.29,YES
15551,1,S,0,1,0,0,78633,0,52.16,NO
16516,0,M,0,1,0,0,27104,0,45.02,NO
13011,1,S,0,0,0,0,32658,0,46.02,NO
25941,1,M,1,1,0,2,32781,0,46.21,NO
18812,0,S,0,0,0,0,83386,1,59.46,YES
21950,0,S,0,2,0,0,111506,0,52.32,NO
13300,0,M,1,1,0,2,54442,0,47.5,NO
23761,1,M,0,0,0,1,58543,0,48.73,NO
23827,0,S,0,1,0,0,79422,0,49.69,NO
17855,0,S,0,1,0,0,54737,0,49.22,NO
15382,1,M,1,1,2,2,76294,1,53.55,YES
22919,0,M,1,3,0,0,138411,1,61.66,YES
16234,0,M,1,1,1,2,79056,1,59.19,YES
11009,0,S,0,2,0,0,52091,1,58.98,YES
22477,0,S,0,1,0,0,78199,1,55.64,YES
23483,0,M,1,1,1,2,78937,0,50.9,NO
23499,0,M,1,3,0,2,113323,1,52.03,YES
11147,0,M,1,1,3,3,59210,0,50.84,NO
16405,1,M,0,1,1,2,36498,1,50.54,YES
26657,0,S,0,1,0,0,85680,0,51.41,NO
26513,1,S,1,0,0,0,36525,1,48.06,YES
22152,0,M,0,0,0,0,106907,0,50.7,NO
22827,0,M,1,1,1,1,54541,1,55.63,YES
15947,1,M,1,1,0,1,78936,0,49.93,NO
24813,0,M,0,0,1,1,32435,1,48.22,YES
20854,1,S,0,0,0,0,29780,0,47.57,NO
28671,1,M,1,2,0,0,105998,1,51.38,YES
11957,1,S,0,1,0,0,61933,0,53.56,NO
17277,1,M,1,3,0,0,109363,1,51.56,YES
23691,1,S,1,0,1,1,26786,0,46.52,NO
16888,1,S,0,1,0,0,30661,0,48.62,NO
23190,0,S,1,0,0,1,55481,1,50.28,YES
29318,0,M,1,3,2,2,78363,1,56.18,YES
16984,0,S,1,2,0,0,110726,0,57.5,NO
26047,1,M,1,2,1,2,59632,1,52.28,YES
11316,0,M,1,1,1,2,107577,1,56.81,YES
14142,0,M,1,3,0,1,83496,1,55.23,YES
27875,1,S,0,2,0,0,56965,1,49.81,YES
29111,0,S,0,1,0,0,113218,0,55.22,NO
11158,0,S,0,1,0,0,58278,1,51.61,YES
16196,0,M,0,1,0,0,54223,0,48.65,NO
14221,0,S,0,1,0,0,87782,0,54.33,NO
14872,0,M,0,0,0,0,28961,0,45.81,NO
14381,1,S,1,2,0,1,111799,0,51.63,NO
15675,0,M,1,2,0,0,136774,0,52.53,NO
12285,1,S,0,1,0,0,32465,0,47.97,NO
18081,1,M,1,2,1,2,55267,1,48.93,YES
21245,1,M,0,0,0,0,60261,0,49.26,NO
21642,1,M,1,1,0,1,53781,0,49,NO
21873,1,M,0,1,0,0,33399,0,45.92,NO
15643,0,S,0,2,0,0,52576,0,49.31,NO
16590,0,M,1,0,1,2,83936,1,56.04,YES
26821,1,M,0,0,1,2,35023,0,48.79,NO
12432,0,M,1,2,2,2,106631,1,56.98,YES
12783,0,M,1,3,0,2,86101,1,55.76,YES
23661,1,S,0,0,0,0,28963,0,45.55,NO
13837,1,S,0,1,0,0,82959,0,53.73,NO
12993,0,M,1,3,0,0,103833,0,51.73,NO
11872,1,S,0,0,0,0,60954,0,51.98,NO
14328,1,S,0,1,0,0,28182,1,45.79,YES
12829,0,S,0,1,0,0,56244,1,55.53,YES
23611,0,M,1,2,1,2,54599,1,49.45,YES
22033,0,S,1,0,1,1,33261,1,49.27,YES
15447,1,M,1,1,1,1,76416,1,53.95,YES
25831,0,M,0,2,1,1,52546,1,48.68,YES
29125,1,M,0,3,0,0,81228,1,50.21,YES
26363,0,M,1,2,1,2,85866,1,52.23,YES
15183,1,S,1,1,0,0,52020,0,51.85,NO
20292,1,S,0,0,0,0,76940,1,49.62,YES
21872,1,S,0,3,0,0,106242,1,53.57,YES
14140,1,M,1,3,1,2,110632,1,52.67,YES
24342,0,M,1,1,1,2,59271,1,56.2,YES
14598,1,M,1,1,0,1,136788,0,52.54,NO
11331,1,M,1,1,0,1,77135,0,50.46,NO
29423,0,S,0,0,0,0,62329,1,50.63,YES
16780,0,M,1,2,1,2,104568,1,52.71,YES
24047,0,S,0,2,0,0,83559,0,53.66,NO
24802,0,S,0,1,0,0,34582,0,47.25,NO
12822,1,M,1,1,1,2,111882,1,52.67,YES
12540,0,M,1,1,1,2,58931,1,48.98,YES
27527,1,S,1,3,0,0,137968,1,53.11,YES
15350,1,M,1,1,1,2,62066,0,50.74,NO
21737,0,S,0,1,0,0,35850,0,53.44,NO
17404,1,S,1,2,1,1,129707,1,55.52,YES
12351,1,M,0,2,0,0,77320,1,49.71,YES
22063,1,M,1,0,1,2,27488,0,44.83,NO
24270,1,M,1,1,1,2,28560,0,47.98,NO
15744,1,M,1,0,0,2,103933,0,51.13,NO
11914,1,S,0,3,0,0,82021,1,53.71,YES
13599,1,M,1,2,1,2,56778,1,48.52,YES
27782,0,S,0,0,0,0,56889,1,57.12,YES
25395,1,S,1,2,0,0,130412,0,54.76,NO
24639,0,M,1,0,0,2,106832,1,50.73,YES
25265,1,S,0,1,0,0,34413,0,46.88,NO
22858,1,M,1,2,0,2,81995,1,49.98,YES
11109,0,S,0,0,0,0,35715,0,53.08,NO
13226,1,M,1,1,2,2,109890,1,53,YES
19721,0,S,1,1,0,0,107380,1,57.84,YES
26194,0,S,0,1,0,0,57509,0,51.51,NO
29060,0,S,0,1,0,0,57866,0,49.55,NO
14117,1,S,0,0,0,0,31950,1,48.99,YES
24233,1,S,0,2,0,0,53973,1,52.08,YES
13876,0,M,0,2,1,2,53281,1,48.28,YES
11350,1,M,1,2,0,2,105858,0,50.85,NO
