CustomerID;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;BikeBuyer;AvgMonthSpend
25486;0;S;0;1;0;0;58575;0;52
13980;1;S;0;0;0;0;33751;0;46
23572;1;M;1;1;0;3;54513;0;49
26500;0;M;1;2;1;2;60171;1;52
16873;0;M;1;1;3;3;80396;1;52
15167;1;M;1;1;0;2;30145;0;46
15127;0;S;0;0;0;0;52000;1;50
17105;1;S;0;1;0;0;56331;0;52
27415;0;M;1;0;0;2;61467;0;58
20868;1;M;1;2;0;2;59231;1;49
25646;0;M;0;0;1;1;32859;1;51
12921;0;S;1;0;0;0;105153;0;63
14753;0;M;1;3;0;2;81275;1;51
19392;0;S;0;1;0;0;58783;1;50
11962;1;S;0;0;0;0;57618;0;53
19076;1;M;1;0;1;2;86708;1;53
25481;0;S;0;1;0;0;37238;0;57
21012;1;M;1;1;1;2;83790;0;50
13610;0;M;1;2;1;2;55302;1;61
20538;1;M;1;1;1;2;80485;1;52
19150;1;M;1;0;0;2;54225;0;48
23871;1;S;0;1;0;0;51105;0;52
24858;0;M;1;1;0;2;79218;0;52
22434;0;S;0;1;0;0;78809;1;53
17779;1;M;1;2;1;2;128035;1;54
21927;1;S;0;2;0;0;56061;1;52
23402;1;M;1;2;0;1;52848;0;48
20790;1;M;1;2;0;0;105032;1;51
14620;1;M;1;1;0;2;132035;0;53
24036;0;S;0;1;0;0;28583;0;45
14760;0;M;1;1;0;2;128071;0;61
26929;0;M;1;1;1;2;79401;1;52
17123;0;M;1;0;1;2;60060;1;51
28518;1;S;0;0;0;0;85662;1;51
28667;0;S;0;0;0;0;113337;1;53
22850;0;M;0;1;0;0;59178;0;48
29034;0;M;1;2;1;2;51210;1;52
25999;0;M;1;1;1;2;61047;1;57
17061;1;M;1;1;0;2;110852;1;52
25348;1;S;0;0;0;0;29337;0;47
24423;1;M;1;3;3;3;128617;1;52
22879;1;M;1;0;0;2;80518;1;50
11288;1;M;1;2;1;1;86717;1;53
26450;1;S;1;3;0;1;85076;1;51
15801;1;S;0;1;0;0;85461;0;51
24281;1;S;1;2;0;0;61302;1;50
22135;1;M;1;3;0;2;105430;1;51
11594;0;S;0;1;0;0;59652;1;49
29025;0;S;1;1;0;0;52429;0;53
28632;1;M;0;2;0;0;85377;1;50
29018;0;M;1;3;0;2;103617;0;56
15132;1;M;0;1;0;0;60301;0;49
29235;0;S;0;1;0;0;54404;0;52
18808;1;S;1;1;0;0;86768;0;54
16291;1;S;1;1;0;0;112624;0;53
19799;0;S;0;2;0;0;52435;0;48
20258;1;S;0;1;0;0;84502;0;52
23896;1;S;0;1;0;0;60823;0;50
27222;1;M;1;0;0;2;35163;0;47
17693;0;S;0;1;0;0;60773;1;51
13297;0;M;1;1;1;2;29896;0;49
16589;0;M;1;1;0;2;35651;0;48
15646;1;S;0;2;0;0;61462;0;53
12566;0;M;1;2;1;2;80107;1;50
12872;1;S;0;2;0;0;84282;0;52
20047;0;M;0;1;0;0;26732;0;46
12754;1;M;0;1;1;1;50940;1;50
12252;0;M;0;0;0;0;60789;1;48
23037;0;S;0;0;0;0;28592;0;54
23913;1;S;0;1;0;0;54506;0;50
23442;0;S;0;0;0;0;26710;0;48
22728;1;M;1;4;1;2;107443;1;52
23926;1;M;1;1;1;1;103635;0;56
23059;0;M;1;2;0;0;135039;0;58
27762;0;M;0;2;1;2;58274;1;51
28505;1;M;1;3;0;2;133145;1;52
17804;1;S;0;0;0;0;33692;0;51
17943;0;S;0;0;0;0;55896;1;55
13700;0;S;0;1;0;0;60188;0;52
22216;0;S;0;2;0;0;81170;1;61
28921;0;M;1;2;1;2;85787;1;50
14373;0;M;0;0;1;2;60635;1;52
25785;0;S;0;1;0;0;34564;0;56
26005;1;M;1;1;1;2;60795;1;49
12115;1;S;1;1;0;0;81583;0;54
28201;0;M;1;3;0;2;109003;0;52
11624;0;S;0;1;0;0;56809;1;50
19539;1;M;1;3;1;2;83656;1;51
12502;0;S;0;1;0;0;58086;0;53
24694;0;S;0;2;0;0;56968;1;50
23938;0;M;1;2;0;1;83773;1;53
20149;1;M;1;0;0;2;61896;0;49
27892;1;M;1;2;0;0;108943;0;51
27763;1;M;1;2;2;2;77371;1;51
28443;0;S;0;2;0;0;56199;0;53
14111;0;S;0;1;0;0;51618;1;50
16969;0;M;1;1;1;2;129994;1;54
29322;0;S;0;0;0;0;27788;0;49
11831;0;M;1;2;0;2;83317;0;51
23562;0;S;1;1;1;1;82329;1;51
22121;0;M;1;1;0;2;60293;0;54
25105;0;S;1;2;0;0;129910;1;58
21505;0;S;1;2;0;0;79640;1;58
27205;1;M;1;1;0;2;60621;0;48
17963;1;S;0;0;0;0;51377;1;48
14212;0;S;0;0;0;0;87511;0;53
16997;1;S;0;1;0;0;79070;0;54
16926;0;M;1;1;0;2;29654;0;45
21703;1;M;1;1;1;2;58875;1;52
29141;1;S;0;0;0;0;52302;1;49
19046;1;M;1;2;0;2;52192;0;48
19898;1;S;0;1;0;0;59106;0;50
25720;0;M;1;1;1;2;52979;1;51
23567;0;S;0;1;0;0;29335;0;49
21356;1;S;1;1;0;1;82472;0;54
21031;1;S;1;3;0;0;137147;1;53
26406;1;M;1;2;1;2;77162;1;50
22718;0;M;1;1;0;2;82056;0;55
21766;0;M;1;3;1;2;138441;1;53
12742;1;S;0;2;0;0;54777;0;51
27022;0;S;1;1;0;0;58805;0;49
12860;1;M;1;1;1;1;36155;1;50
19681;1;M;1;3;0;0;131575;1;52
21358;0;M;1;0;0;2;108851;0;51
25672;1;S;0;1;0;0;35724;1;50
18455;0;M;1;0;0;0;109734;0;51
28255;0;S;1;2;0;0;85360;1;57
24961;1;M;1;2;1;2;59447;1;52
14973;1;S;0;2;0;0;104632;1;55
26749;0;M;1;1;0;1;109301;0;53
20373;1;M;1;1;2;2;54765;1;51
24796;1;M;0;1;0;1;26342;0;45
20340;1;M;1;2;0;1;51308;1;49
25315;0;S;0;0;0;0;27827;0;48
20618;1;S;1;2;0;0;134321;1;56
15558;1;M;1;1;1;1;59286;1;51
13967;0;S;0;1;0;0;87358;1;60
11221;0;M;1;0;0;2;55446;1;49
28829;0;M;1;2;1;1;87824;1;54
24956;1;M;1;2;2;2;51278;1;51
24079;0;M;1;1;1;1;56208;1;57
17032;1;M;1;1;0;2;130769;0;53
21134;0;S;0;1;0;0;51281;0;51
24496;1;S;0;1;0;0;32316;0;49
22003;1;M;1;2;1;2;78023;1;55
13429;1;M;1;2;0;2;59004;1;48
19824;0;S;0;1;0;0;77076;0;57
18699;0;M;1;2;0;0;103719;1;51
24876;0;S;1;0;0;0;31932;0;54
13233;0;M;1;1;0;2;55850;0;48
14037;1;M;1;3;0;0;105956;0;52
16812;1;M;1;1;1;2;57892;1;48
25582;0;M;1;3;1;1;78720;1;58
17223;0;M;1;0;2;2;34133;1;53
15150;1;M;0;2;1;2;55413;1;49
11839;0;S;1;2;0;0;129046;1;60
27451;0;S;1;2;0;0;106546;1;51
14895;0;M;1;1;0;2;82055;0;55
17516;0;S;0;2;0;0;108105;1;52
13430;0;M;1;2;0;2;131645;0;56
23487;0;M;1;1;2;2;30680;0;47
11709;1;S;0;1;0;0;77791;0;50
17986;1;M;1;2;0;0;104264;0;51
19552;1;M;1;2;0;2;55217;1;49
25065;0;M;1;1;0;2;32720;0;54
25578;1;M;1;1;0;2;52746;0;48
13283;0;M;1;1;0;1;78367;0;50
14665;0;M;1;1;0;2;84662;0;50
27766;0;S;0;1;0;0;32610;0;48
11613;1;S;0;2;0;0;77400;1;51
25939;0;M;1;1;1;2;33004;0;56
24615;0;M;0;0;1;2;58649;1;50
26607;1;M;1;1;0;1;56224;0;49
21410;0;M;0;1;0;0;54581;0;49
12347;1;M;0;1;0;0;86746;1;51
22655;0;S;0;1;0;0;28228;0;52
25943;1;S;0;1;0;0;32407;0;49
16847;0;M;1;2;0;2;59788;0;53
25426;0;S;1;1;0;0;137720;0;54
28416;0;M;0;0;1;1;37132;1;54
18796;0;M;1;2;0;2;55468;0;48
24663;1;S;1;1;0;0;30114;0;45
12805;0;M;1;1;1;2;111421;1;54
16413;1;M;1;1;0;3;76635;0;49
23230;1;S;0;1;0;0;36276;0;51
27296;0;S;1;2;0;0;131954;1;64
24472;0;S;1;2;0;0;102605;1;59
24219;1;M;1;3;0;1;84027;1;50
20570;0;M;1;1;0;2;79973;0;50
13386;0;M;1;2;0;2;77451;0;52
13684;0;S;0;1;0;0;54690;0;48
16881;0;M;1;1;1;2;27729;0;47
21237;0;M;0;0;0;0;28738;0;46
23083;0;S;0;1;0;0;54340;0;50
27648;0;S;1;2;0;0;61425;1;49
18651;0;M;1;1;2;2;59797;1;51
24846;1;S;1;1;0;1;51350;0;50
13573;0;M;1;1;0;1;108790;1;51
23407;1;S;1;1;0;0;77673;0;54
20974;0;M;1;2;3;3;105314;1;54
11208;1;M;1;3;0;2;108212;1;52
22282;0;S;0;2;0;0;79043;0;55
24645;0;M;1;3;2;3;82281;1;52
16802;0;S;1;1;0;0;61583;1;55
22439;1;M;0;0;0;1;28607;0;45
14030;0;S;0;0;0;0;28839;0;50
12282;0;S;0;1;0;0;57321;1;52
24403;0;M;1;3;2;2;108265;1;54
29039;0;S;0;0;0;0;86158;1;50
26425;1;S;0;0;0;0;31196;0;49
29362;0;S;0;0;0;0;77764;1;53
29472;1;M;1;0;0;2;56099;1;48
28534;1;M;0;0;1;1;34382;1;51
23494;1;M;1;1;1;2;52914;1;48
20262;0;M;1;0;0;1;58402;1;51
18127;0;M;1;0;0;2;26165;0;49
13200;1;M;1;1;0;3;61886;0;49
14074;1;M;1;1;1;2;52196;1;49
25307;1;M;0;1;0;0;26980;0;45
24021;0;S;1;3;0;0;112430;1;54
18857;0;M;1;2;1;2;55754;1;53
17439;1;M;1;1;1;2;25812;0;46
21226;0;S;1;1;0;0;82104;1;57
27081;0;M;0;0;1;1;36793;1;48
22177;1;M;1;1;0;2;51061;0;47
13818;1;S;0;0;0;0;34634;0;47
19435;0;M;1;2;2;2;106943;1;54
20028;1;S;0;1;0;0;83296;0;50
20528;0;M;1;1;1;2;54620;1;59
22548;1;M;1;2;0;1;131617;0;53
19426;0;S;0;0;0;0;33659;0;49
15517;0;S;0;3;0;0;79262;1;52
18978;0;M;1;0;1;2;53689;1;49
23289;0;M;1;2;1;2;84901;1;57
17656;1;S;0;1;0;0;81326;0;54
13169;0;S;0;1;0;0;109775;0;54
13446;1;S;0;1;0;0;57224;0;53
22197;0;S;1;2;0;0;61694;1;57
28309;1;M;1;1;1;2;56426;1;50
20630;1;M;1;1;1;2;78128;1;51
11543;1;M;1;1;1;1;102867;1;51
21032;0;S;0;3;0;0;112861;1;55
29393;1;S;0;2;0;0;82554;1;50
12627;1;S;0;2;0;0;80616;1;53
19139;0;M;0;1;0;2;26784;0;54
15224;0;S;0;0;0;0;57517;1;54
16228;0;M;1;1;0;2;83289;0;54
11645;1;S;0;1;0;0;59680;0;48
13921;0;M;1;2;1;1;61084;1;54
26340;1;M;1;2;0;0;104469;1;50
16560;0;S;1;2;0;0;131459;1;56
15414;0;M;1;1;1;2;54267;1;49
22278;1;S;1;1;0;0;109793;0;52
28596;1;S;0;1;0;0;35041;0;50
12608;0;M;1;2;0;0;102782;0;60
11172;1;M;1;0;1;2;54171;1;49
25138;0;M;0;1;1;1;32385;1;48
19883;0;M;1;0;1;2;102398;1;57
20525;0;M;1;1;2;2;60959;1;54
13739;0;M;1;1;1;2;52410;1;50
16511;0;M;1;1;0;2;61681;0;48
18002;1;M;1;2;2;2;101796;1;52
17548;1;M;1;1;1;1;28111;0;45
16892;1;M;1;0;1;2;35442;1;49
25856;0;S;1;0;0;1;33455;0;46
28392;0;M;1;1;0;3;81916;0;50
20116;1;M;1;2;1;2;131920;1;53
24409;0;S;0;3;0;0;87797;0;62
21728;1;S;0;2;0;0;84633;1;53
16306;1;M;0;3;0;0;76648;1;50
16563;1;S;1;2;1;1;78747;1;51
13817;1;S;0;1;0;0;58226;0;52
16094;1;S;0;0;0;0;34862;1;50
25902;0;M;1;1;1;2;30534;0;52
25980;1;S;1;0;0;0;108155;0;53
13488;1;M;1;1;0;3;55298;0;49
25593;0;M;0;1;1;1;61322;1;51
18246;0;M;1;1;1;2;113318;1;54
12012;1;M;1;3;1;2;103146;1;55
19431;1;S;0;0;0;0;110125;1;56
17049;1;M;1;2;0;0;130361;0;52
19123;1;M;0;1;1;2;27717;0;46
19213;1;M;1;1;1;1;31306;0;49
20064;1;S;0;3;0;0;86616;1;54
19355;0;S;0;0;0;0;35965;1;47
12682;1;M;0;1;0;0;79040;0;50
23587;1;S;1;2;0;0;128272;0;51
12030;1;S;0;0;0;0;54044;1;51
26184;0;S;0;1;0;0;53132;1;51
20906;1;S;0;1;0;0;32321;0;46
26668;1;M;1;1;0;1;50996;0;48
26028;1;S;0;2;0;0;102366;1;55
11985;1;M;1;3;1;2;76565;1;49
15162;1;M;1;2;0;2;103605;0;51
21342;1;M;1;2;1;2;84781;1;51
12270;1;S;1;1;0;0;87273;0;52
19071;0;M;1;3;0;2;79905;0;55
23637;1;M;1;2;0;2;53837;1;49
27949;0;S;1;2;0;0;132397;1;57
14970;0;M;0;1;0;0;55247;0;48
20040;1;S;1;2;0;0;132748;1;54
22408;0;S;0;0;0;0;53564;1;53
13483;0;M;1;2;0;2;61287;1;50
29083;1;S;1;2;0;0;55857;1;51
18083;0;M;1;3;1;2;102760;1;63
25553;0;M;1;2;1;2;62028;1;48
28990;1;S;1;1;0;1;50968;0;48
18722;0;S;1;1;0;0;111226;0;61
26682;0;M;1;2;0;2;105818;0;55
20666;1;S;0;1;0;0;32225;0;47
16631;1;S;0;1;0;0;54888;0;52
17910;0;M;0;1;0;0;52126;0;48
23687;1;S;1;2;0;1;57448;0;51
19384;0;S;0;1;0;0;58704;1;52
28773;0;S;1;2;0;0;60426;1;55
27374;0;S;1;3;0;0;78286;1;57
28249;1;M;1;1;1;2;83090;1;50
23710;1;M;1;2;1;2;54515;1;52
18653;0;M;1;1;0;1;53406;0;55
11439;1;M;1;1;1;2;32468;0;50
14061;1;M;1;1;1;2;83248;0;50
22008;1;S;0;1;0;0;29504;0;48
22114;0;M;1;1;2;2;84596;1;54
25310;1;S;0;2;0;0;57527;1;51
11809;0;M;1;2;1;2;82325;1;51
15089;0;M;1;3;0;0;104214;1;51
22358;1;M;1;2;1;1;84362;1;54
14173;1;M;1;1;2;2;55114;1;52
13413;0;M;1;0;1;2;109902;1;53
20393;1;S;1;0;0;1;78166;1;52
25730;1;S;0;1;0;0;61635;0;51
12978;1;M;1;2;0;3;82459;0;50
19007;1;M;1;0;1;2;60219;1;53
28239;0;S;0;1;0;0;51466;0;53
24099;1;M;1;3;0;2;80605;1;50
11125;1;S;1;2;0;0;84674;0;51
14764;0;S;1;2;0;0;137819;1;61
27439;0;S;1;1;0;0;51892;0;49
14951;1;M;1;3;1;1;82558;1;53
28299;0;S;1;2;0;0;108157;1;60
24361;0;M;1;2;0;2;108932;0;51
16580;1;M;1;1;1;2;27618;0;48
17033;0;S;1;1;0;0;79041;1;62
22236;0;M;1;0;0;2;130488;1;52
28859;0;S;0;0;0;0;30816;0;48
24958;1;S;1;1;0;1;61474;0;53
13356;1;M;1;1;1;2;52884;1;52
22367;1;S;0;2;0;0;53335;0;49
14101;0;M;1;0;0;2;61278;1;49
25465;1;M;1;1;0;1;61259;0;49
15279;0;S;0;2;0;0;80682;0;52
22985;1;M;0;2;0;0;85945;1;50
26106;0;S;0;1;0;0;52958;0;61
21785;1;S;1;2;0;0;108841;0;51
28970;1;S;1;0;1;1;107904;1;51
25634;1;S;0;0;0;0;55597;1;49
12422;1;M;1;0;1;2;33745;1;49
24805;1;M;1;1;1;2;52460;1;52
22790;0;S;1;0;0;0;60945;1;55
22124;1;M;1;3;1;2;109519;1;53
17117;1;M;0;0;0;0;53503;1;48
24822;1;M;1;2;1;1;132179;1;51
12201;1;M;1;2;1;2;129996;1;52
15231;1;M;1;1;0;2;86594;1;51
17897;0;S;1;0;1;1;34979;1;49
21327;0;S;1;3;0;0;131766;1;56
21578;0;M;1;3;0;2;128745;1;52
22629;0;M;1;2;0;3;53841;0;48
20134;0;M;1;2;2;2;137923;1;55
21313;1;M;1;2;3;3;102905;1;51
13873;0;M;0;1;1;1;57911;1;50
20196;0;M;1;1;1;1;84009;1;55
25977;1;M;0;0;1;1;28077;0;50
20663;1;S;0;2;0;0;110946;0;53
11582;1;S;0;0;0;0;26148;0;45
19125;0;S;1;2;0;0;104768;1;55
12800;1;M;1;2;2;2;102842;1;53
22104;0;S;0;1;0;0;61715;0;62
15208;1;M;1;2;0;2;59264;1;48
18169;1;S;1;1;0;0;28143;0;46
27558;0;M;1;2;0;2;52521;1;48
23643;1;S;0;2;0;0;111021;0;54
25385;1;M;0;1;1;1;51875;1;48
20318;1;M;1;1;1;2;108739;1;52
23580;0;S;0;1;0;0;28044;0;48
21963;1;M;1;1;1;2;82793;1;54
17129;1;S;1;1;1;1;53653;0;51
13567;1;M;1;1;1;2;60381;1;52
17015;1;S;1;3;0;0;81807;1;55
26180;0;S;0;2;0;0;53038;0;49
13614;1;S;0;2;0;0;103494;1;54
21567;1;M;0;0;1;1;31469;1;48
28691;0;S;0;2;0;0;51639;1;53
12187;0;M;1;1;1;2;26387;0;50
26976;0;S;0;1;0;0;86387;0;53
25970;1;S;0;0;0;0;77607;1;51
17720;1;S;1;3;1;1;129603;1;53
21884;1;M;1;3;0;0;111404;1;51
18917;0;M;0;1;0;0;57571;0;48
11397;1;S;0;1;0;0;84530;0;55
18200;0;M;1;2;0;0;104105;1;51
24953;0;M;1;1;0;2;33919;0;47
14785;0;S;0;0;0;0;51884;1;50
19750;0;S;0;1;0;0;55076;1;53
27772;0;S;0;0;0;0;52264;1;56
23848;1;M;0;0;1;1;53209;1;50
25725;0;M;1;3;0;2;108898;1;56
24716;0;M;0;1;1;2;53844;1;50
20821;0;M;0;0;0;0;56698;0;48
13707;0;M;0;0;0;0;78098;1;49
28034;1;M;1;1;1;2;59246;0;51
27665;0;S;0;0;0;0;26411;0;51
25058;0;M;1;3;0;1;87316;1;52
22805;1;M;1;1;0;2;28309;0;46
13195;0;M;1;3;0;2;108833;1;52
28145;0;S;0;0;0;0;27610;0;48
22575;0;S;0;3;0;0;133981;1;56
15161;1;S;1;1;1;1;51620;0;51
24142;0;M;1;1;1;2;106921;1;57
22929;1;S;0;1;0;0;60612;0;50
16123;1;M;1;2;1;2;59009;1;50
12478;0;S;0;1;0;0;32624;0;58
29434;1;M;1;3;0;0;106929;1;52
21465;0;M;1;1;2;2;110051;1;53
26104;0;M;1;1;1;2;34148;1;54
14590;1;S;0;1;0;0;83947;0;50
13689;1;S;0;3;0;0;104177;1;53
14560;0;M;1;0;1;1;132088;1;53
18377;1;S;1;2;0;0;107403;1;51
21361;0;M;1;1;1;2;35513;1;48
12673;0;M;1;3;0;0;110221;1;51
11264;0;S;0;3;0;0;79255;0;57
15244;1;M;0;1;0;0;76475;1;50
20400;1;M;1;2;0;3;133034;0;53
22819;1;M;1;1;1;2;104745;1;53
16197;1;S;0;0;0;0;52383;1;52
24457;1;S;0;3;0;0;81626;1;50
14289;1;S;0;0;0;0;55092;0;51
20496;1;M;1;3;0;2;137910;0;52
20479;0;M;1;2;1;2;62559;1;59
23793;0;S;1;1;0;0;57401;1;51
13065;1;S;0;1;0;0;55219;0;48
17093;0;M;1;3;0;0;109254;0;52
18986;0;S;1;0;1;1;109772;1;54
24817;1;M;1;2;0;0;135950;1;52
15650;0;S;0;0;0;0;56251;1;59
19652;0;S;1;0;1;1;28425;0;46
11879;0;M;1;2;1;2;110060;1;57
12037;1;S;1;1;1;1;52276;0;52
23765;1;S;0;1;0;0;26345;0;45
14776;0;M;1;2;0;2;108157;0;51
17362;0;M;0;1;0;1;54014;0;49
26418;0;S;1;0;0;1;34884;0;49
24884;1;M;0;2;0;0;81431;0;51
28586;0;M;1;3;2;2;103989;1;54
26388;0;M;1;1;0;2;54107;0;53
28725;0;S;0;2;0;0;86094;0;51
18371;1;M;0;1;0;1;36133;1;47
14977;1;S;0;0;0;0;60037;1;48
29300;0;S;1;3;0;0;109302;1;53
13243;1;S;1;3;0;0;77431;1;50
26267;0;M;1;1;2;2;60304;1;54
15703;1;M;1;2;0;2;60556;1;48
13977;1;M;0;0;0;2;29874;0;45
24095;1;S;0;1;0;0;27213;0;49
17975;1;S;0;1;0;0;61621;0;52
24910;0;M;0;2;2;2;53096;1;49
24193;0;M;1;0;0;2;86960;0;50
24881;1;M;1;1;1;2;59093;1;50
17253;0;M;0;2;0;1;62324;0;49
20358;0;M;1;2;0;2;131743;0;52
26492;0;M;1;2;0;2;113363;1;51
19067;1;M;1;0;1;2;58225;1;52
19022;1;M;1;1;1;2;33757;0;49
24597;0;S;0;1;0;0;81747;1;51
14759;1;S;1;2;0;0;81603;0;52
18850;0;M;1;3;1;2;135113;1;58
25410;1;S;0;2;0;0;112823;1;52
20239;1;M;1;2;1;1;55645;1;51
12590;0;S;1;2;1;1;82572;1;50
18771;0;S;0;2;0;0;78488;1;53
14537;0;M;1;3;2;2;102469;1;52
24653;1;M;1;1;0;2;60224;0;49
23882;1;S;0;1;0;0;31451;0;50
28417;1;M;1;1;1;2;58535;1;52
12749;0;S;0;2;0;0;79136;1;53
20312;0;M;0;1;0;0;35855;0;47
15742;1;M;1;2;1;2;109636;1;53
23776;1;S;0;3;0;0;110373;1;53
13786;0;S;1;0;0;0;136544;1;61
13777;0;M;1;2;1;2;108515;1;53
23131;1;M;1;1;1;2;58980;1;49
24850;0;M;1;2;1;2;133579;1;54
18902;0;M;1;1;0;2;60609;1;52
18948;1;M;1;1;2;2;58711;1;48
26626;0;S;1;2;0;0;111673;1;52
11091;0;M;1;0;1;2;84210;1;55
17169;1;M;1;1;0;2;104801;0;51
12447;0;M;1;2;2;2;56017;1;50
20133;0;M;1;3;0;2;130045;0;57
19171;1;M;1;0;1;2;60955;1;53
18464;1;M;1;1;0;2;35718;0;47
11857;1;S;0;1;0;0;56593;0;52
25346;0;S;1;2;0;0;53950;1;51
21258;0;S;1;0;1;1;33935;1;50
28339;0;S;0;1;0;0;32475;0;48
23188;0;S;0;2;0;0;110152;0;55
17212;1;S;1;2;0;0;61243;1;52
20388;1;M;1;1;0;2;86596;1;50
11819;0;M;1;3;0;0;113346;1;52
12604;0;M;1;1;0;2;59617;1;55
17556;1;M;1;1;1;2;26412;0;49
22708;1;S;0;1;0;0;61474;0;53
21591;0;M;1;0;0;1;130344;1;52
24271;0;M;1;1;1;2;56293;1;55
26046;1;S;0;0;0;0;32650;0;46
16856;1;M;1;1;0;1;34012;0;46
22784;0;M;1;0;2;2;28523;0;57
14616;1;S;0;2;0;0;77792;1;51
27176;0;M;0;1;1;1;57036;1;51
17856;0;S;0;0;0;0;29423;0;50
18550;1;M;0;0;0;1;26454;0;45
26132;1;S;0;0;0;0;60074;0;49
17396;0;M;1;0;2;2;52210;1;60
13587;1;S;0;0;0;0;36528;0;51
14458;0;M;1;0;0;1;52684;1;50
18566;0;M;1;0;1;1;131614;1;54
17916;1;S;0;1;0;0;60249;0;51
23509;1;S;1;0;0;0;131763;1;53
11699;0;S;0;1;0;0;83970;0;61
15110;1;M;1;2;1;2;56952;1;53
16851;0;S;0;2;0;0;54024;0;57
15992;1;S;1;2;0;0;55239;0;52
19163;1;M;1;2;1;2;106111;1;51
22877;0;M;1;2;0;1;111489;0;61
28661;0;S;1;3;0;0;134780;1;56
28202;1;S;0;0;0;0;82071;1;53
25172;0;M;0;0;1;1;35590;1;52
22429;0;M;1;1;0;2;77794;0;51
15043;0;S;0;3;0;0;108056;1;53
11866;0;M;1;2;0;2;104492;1;59
15893;1;M;1;1;0;2;25877;0;46
26658;0;M;0;1;0;1;37138;0;47
28301;1;S;1;2;0;0;82381;1;53
14953;1;S;0;1;0;0;32111;0;49
23812;0;S;1;2;0;0;80677;1;54
13350;0;M;1;3;1;2;80024;1;52
18071;1;M;1;3;1;2;130023;1;54
21816;0;S;0;1;0;0;53611;0;52
11524;1;M;1;2;1;2;107988;1;54
22833;0;M;1;3;0;2;84590;1;54
16455;1;M;1;2;0;3;77338;0;49
12853;1;M;1;2;1;2;133406;1;53
22163;1;S;0;1;0;0;54716;0;51
25833;1;M;1;1;1;2;61407;1;53
18641;0;S;0;1;0;0;33508;0;50
11772;0;M;0;0;0;0;62335;1;49
16557;0;S;0;3;0;0;83584;1;52
20629;1;M;0;0;0;2;26472;0;45
24126;0;S;0;0;0;0;34965;0;48
19054;0;S;0;0;0;0;30355;0;54
15049;0;S;1;2;0;0;80681;1;59
16224;0;M;1;0;1;1;34700;1;56
25644;0;M;1;2;1;2;82915;1;59
12914;1;S;0;0;0;0;27937;0;47
24263;1;M;0;0;0;0;61497;1;49
18554;1;M;0;0;1;2;56099;1;49
27796;0;S;1;2;0;0;104636;0;51
17254;1;M;0;1;1;1;54879;1;52
29075;0;S;0;2;0;0;87956;0;52
12622;0;M;0;1;1;1;26852;0;47
17983;1;M;0;1;1;2;31014;1;46
20982;0;S;1;3;0;1;104942;1;55
27903;1;M;0;2;0;1;53658;0;48
12052;1;S;0;1;0;0;56376;0;50
21411;1;S;0;0;0;0;26972;0;47
14483;1;M;1;1;1;2;84675;1;52
24905;1;M;0;3;0;0;80974;0;51
27637;1;S;0;2;0;0;59686;0;50
18199;1;S;0;1;0;0;59211;0;49
24730;0;M;0;0;0;0;61355;1;49
12206;1;M;1;2;0;3;80265;0;50
20228;0;M;1;1;0;2;77074;0;59
27250;1;M;1;0;0;1;82366;1;49
24458;0;S;1;2;0;0;113400;1;62
25010;1;S;1;1;0;1;58688;0;51
21151;0;S;1;1;0;0;104451;1;51
21763;1;M;1;0;0;2;52650;0;48
23405;1;S;0;1;0;0;34560;0;49
29010;1;S;1;3;0;0;106671;1;52
24717;0;S;0;0;0;0;81049;1;54
12767;0;M;1;2;1;2;51189;1;52
26723;0;S;0;1;0;0;61317;0;53
26412;1;M;1;1;0;2;52586;0;48
14133;0;S;0;0;0;0;31509;0;47
19665;0;M;1;2;0;0;134045;1;52
24437;1;S;1;1;0;0;78825;0;51
21003;0;M;1;1;0;2;60654;0;55
16070;1;S;1;3;0;0;129509;1;54
25102;1;M;1;0;0;1;81659;0;49
26798;0;M;0;0;0;0;28606;0;46
18630;1;S;0;0;0;0;61364;1;49
25584;1;M;1;2;0;0;135895;0;52
11098;1;S;1;2;0;0;81108;1;53
24269;0;M;1;1;2;2;30744;0;53
27244;1;M;1;2;0;0;136246;0;52
28875;0;S;0;0;0;0;30433;1;50
20643;1;M;1;1;1;2;52326;1;51
20910;1;M;1;2;0;0;135687;1;52
28059;0;S;0;0;0;0;35892;0;52
20641;1;S;1;1;0;0;56638;0;51
16030;0;M;1;1;1;2;30371;1;49
28818;0;M;0;0;1;1;27900;0;49
21006;1;S;0;1;0;0;30967;0;47
22973;0;S;1;1;1;1;60658;1;48
27586;1;M;1;2;1;2;132117;1;52
25865;0;M;1;0;0;2;26326;0;45
15058;0;M;1;0;1;2;132217;1;54
19494;0;S;0;1;0;0;86740;0;53
19468;0;S;0;0;0;0;53594;1;53
22926;0;S;0;1;0;0;59222;0;56
15381;1;M;1;1;0;2;51808;1;48
19226;0;M;1;1;1;2;82186;1;56
11604;0;S;0;3;0;0;81866;1;50
15260;1;S;0;1;0;0;61639;0;50
15470;1;M;1;0;1;1;81432;1;54
13097;0;M;1;0;1;2;27678;0;50
17181;1;M;1;1;2;2;56367;1;53
15206;0;M;1;2;1;2;54320;1;52
13762;0;M;1;0;1;2;83522;1;56
16531;1;S;1;0;1;1;28649;0;47
19234;0;S;0;2;0;0;53807;1;51
